user_id,user_risk_score,user_region,strategy_id,outcome
U01136,0.7,overseas,S0073,1
U02877,0.68,west,S0058,1
U03807,0.81,north,S0026,0
U01890,0.67,west,S0020,1
U03283,0.64,overseas,S0106,0
U03882,0.82,east,S0026,1
U02891,0.2,overseas,S0009,1
U02547,0.5,south,S0064,1
U04696,0.86,central,S0030,0
U01177,0.49,east,S0041,1
U04539,0.41,central,S0075,1
U01902,0.83,overseas,S0016,1
U03924,0.17,west,S0083,1
U00719,0.02,north,S0093,0
U01959,0.01,north,S0088,0
U04165,0.01,east,S0115,1
U04285,0.51,overseas,S0050,0
U00855,0.48,west,S0017,1
U04287,0.03,west,S0035,1
U04110,0.68,overseas,S0063,0
U03476,0.83,south,S0022,0
U04446,0.87,overseas,S0075,0
U02051,0.26,south,S0105,0
U01005,0.92,north,S0040,1
U02161,0.98,east,S0026,0
U01378,0.52,overseas,S0099,1
U04303,0.95,west,S0110,0
U03944,0.65,north,S0041,1
U04051,0.88,north,S0031,1
U01043,0.76,overseas,S0019,0
U01018,0.94,overseas,S0016,0
U02883,0.81,east,S0058,0
U01499,0.04,east,S0094,1
U01932,1.0,east,S0021,1
U01078,0.5,overseas,S0018,1
U00440,0.79,central,S0023,1
U02242,0.72,east,S0022,0
U02839,0.11,north,S0079,1
U02022,0.85,central,S0031,0
U03815,0.11,north,S0093,1
U00099,0.43,central,S0062,0
U01979,0.74,west,S0037,1
U03574,0.48,west,S0049,1
U03898,0.8,east,S0019,1
U00798,0.16,west,S0096,1
U04728,0.74,east,S0040,1
U01138,0.8,overseas,S0023,0
U01824,0.87,west,S0031,0
U04421,0.89,east,S0023,0
U03877,0.28,central,S0089,1
U04946,0.77,north,S0019,1
U03618,0.47,overseas,S0101,0
U00718,0.94,north,S0019,1
U01532,0.71,overseas,S0037,0
U02665,0.41,overseas,S0057,1
U02058,0.82,east,S0021,0
U04616,0.83,north,S0021,0
U00062,0.84,south,S0029,1
U04098,0.06,central,S0113,0
U03654,0.8,west,S0031,0
U01544,0.51,north,S0078,1
U00492,0.76,south,S0040,0
U03899,0.97,east,S0030,1
U03928,0.26,west,S0056,1
U03451,0.77,overseas,S0026,1
U03385,0.86,north,S0040,1
U01645,0.54,west,S0045,0
U04217,0.64,west,S0065,1
U04640,0.57,east,S0081,1
U01874,0.83,east,S0031,0
U02229,0.59,north,S0051,1
U01048,0.62,east,S0078,0
U01622,0.44,west,S0043,1
U02333,0.17,south,S0120,0
U00379,0.47,west,S0078,0
U00999,0.31,east,S0050,1
U01559,0.75,overseas,S0019,0
U02504,0.67,central,S0070,0
U04847,0.76,north,S0070,0
U01741,0.9,west,S0037,0
U00413,0.83,south,S0026,1
U03213,0.49,central,S0041,0
U04630,0.76,west,S0037,0
U00135,0.5,south,S0068,1
U03906,0.81,central,S0021,1
U01170,0.62,south,S0020,0
U03383,0.95,central,S0029,0
U02216,0.46,overseas,S0017,0
U03527,0.43,east,S0060,0
U03165,0.02,west,S0026,1
U04497,0.62,central,S0031,0
U01388,0.1,east,S0016,0
U02951,0.38,central,S0067,0
U01881,0.78,central,S0095,0
U01928,0.86,central,S0026,0
U01562,0.17,north,S0054,1
U04046,0.94,overseas,S0116,0
U00746,0.96,south,S0042,1
U01762,0.31,south,S0090,1
U00815,0.46,south,S0066,0
U01777,0.79,north,S0021,1
U03974,0.1,central,S0108,1
U00287,0.75,east,S0022,1
U03740,0.5,central,S0001,1
U00047,0.9,overseas,S0086,0
U03082,0.95,south,S0052,0
U02531,0.48,south,S0113,0
U03941,0.37,east,S0112,1
U00945,0.39,north,S0036,1
U01093,0.56,south,S0097,1
U01945,0.92,central,S0030,0
U01656,0.29,overseas,S0094,1
U03117,0.7,east,S0094,1
U00624,0.44,overseas,S0092,0
U03149,0.06,north,S0006,1
U00809,0.57,overseas,S0074,0
U01763,0.15,overseas,S0086,1
U04142,0.32,west,S0075,1
U01112,0.7,east,S0053,0
U02102,0.83,south,S0021,1
U04698,0.19,east,S0082,1
U00098,0.46,central,S0005,1
U02808,0.13,east,S0097,1
U01342,0.52,west,S0015,0
U04131,0.18,west,S0081,1
U01862,0.9,west,S0023,0
U02784,0.77,east,S0016,1
U01339,0.54,central,S0096,0
U01127,0.57,north,S0116,0
U01069,0.04,south,S0093,1
U03500,0.95,central,S0031,0
U02981,0.12,west,S0085,1
U02238,0.84,north,S0029,1
U03219,0.14,west,S0113,1
U01600,0.73,east,S0069,0
U04950,0.25,central,S0056,1
U04270,0.02,north,S0098,0
U02747,0.85,overseas,S0029,1
U00584,0.5,east,S0002,1
U00320,0.64,west,S0022,1
U03959,0.84,north,S0021,0
U04548,0.28,east,S0020,1
U01329,0.6,east,S0090,1
U02895,0.89,south,S0030,0
U03886,0.81,central,S0029,0
U04979,0.76,overseas,S0040,0
U00131,0.36,north,S0040,1
U04121,0.53,overseas,S0034,1
U03147,0.11,south,S0056,1
U01905,0.63,overseas,S0056,0
U04531,0.82,west,S0021,0
U02732,0.96,south,S0041,0
U01295,0.04,west,S0098,0
U00956,0.35,north,S0093,1
U02813,0.35,south,S0114,1
U01491,0.76,west,S0023,1
U02975,0.74,overseas,S0054,0
U02380,0.73,north,S0023,0
U02171,0.23,west,S0051,0
U00664,0.86,east,S0037,0
U03102,0.04,east,S0120,1
U03342,0.2,central,S0097,1
U02362,0.24,central,S0012,1
U01674,0.6,central,S0032,1
U04669,0.81,north,S0025,0
U02139,0.68,north,S0095,0
U03934,0.75,overseas,S0044,0
U03814,0.87,east,S0022,0
U00211,0.73,east,S0023,0
U01955,0.86,overseas,S0065,0
U02528,0.02,overseas,S0098,1
U00109,0.62,central,S0042,1
U04874,0.77,west,S0079,1
U01205,0.94,central,S0079,0
U00303,0.4,north,S0058,1
U02868,0.43,south,S0049,0
U01565,0.02,east,S0052,0
U03938,0.37,central,S0113,0
U01095,0.07,central,S0086,1
U04490,0.15,west,S0065,1
U03709,0.48,north,S0085,1
U02280,0.74,west,S0029,1
U04001,0.28,central,S0005,0
U02900,0.45,overseas,S0101,0
U04913,0.39,overseas,S0108,1
U04013,0.88,south,S0016,1
U04088,0.54,central,S0014,1
U03560,0.12,overseas,S0104,1
U04959,0.27,north,S0098,0
U01884,0.69,east,S0108,0
U01093,0.63,overseas,S0025,0
U00124,0.83,east,S0029,0
U03218,0.19,north,S0046,1
U04100,0.16,overseas,S0100,0
U02341,0.86,south,S0063,0
U00499,0.69,central,S0021,0
U01970,0.64,overseas,S0070,0
U04840,0.65,overseas,S0104,0
U02644,0.47,east,S0023,0
U01268,0.45,east,S0116,0
U03435,0.58,overseas,S0072,0
U01392,0.96,central,S0021,0
U04609,0.95,west,S0021,1
U03256,0.6,central,S0117,0
U01165,0.09,central,S0083,1
U00483,0.63,east,S0006,0
U02318,0.23,east,S0101,1
U04452,0.61,south,S0039,0
U03073,0.8,central,S0019,1
U03559,0.71,north,S0021,1
U02016,0.35,north,S0119,1
U04064,0.06,south,S0063,0
U01545,0.91,north,S0040,0
U00541,0.64,west,S0056,1
U01896,0.33,east,S0114,1
U02047,0.64,west,S0052,0
U04956,0.73,west,S0075,1
U01298,0.72,central,S0026,1
U03385,0.54,west,S0027,1
U03737,0.51,east,S0044,1
U04131,0.13,overseas,S0103,0
U00910,0.02,west,S0077,1
U01683,0.02,central,S0049,1
U02044,0.38,north,S0085,1
U04261,0.62,north,S0010,1
U00143,0.64,west,S0069,1
U00870,0.7,overseas,S0100,0
U03912,0.43,west,S0116,0
U02089,0.84,central,S0016,1
U02310,0.23,west,S0023,1
U00276,0.3,east,S0094,1
U00915,0.22,central,S0116,1
U00694,0.67,overseas,S0020,0
U02935,0.82,overseas,S0031,1
U04784,0.33,west,S0059,0
U03544,0.13,south,S0041,1
U00595,0.75,south,S0114,0
U04411,0.48,north,S0113,0
U03999,0.5,north,S0060,1
U00357,0.88,south,S0021,0
U02816,0.92,central,S0016,0
U02537,0.84,overseas,S0037,0
U02211,0.83,overseas,S0026,1
U02442,0.19,central,S0086,1
U02198,0.5,south,S0019,0
U04120,0.9,south,S0076,0
U04014,0.85,north,S0084,0
U03206,0.55,east,S0070,1
U02664,0.52,west,S0067,1
U04770,0.99,central,S0040,1
U02056,0.4,central,S0021,1
U03386,0.36,south,S0102,1
U01540,0.1,east,S0033,1
U03236,0.72,south,S0021,0
U03520,0.84,overseas,S0076,0
U03178,0.57,central,S0033,0
U03346,0.73,west,S0044,0
U04053,0.78,south,S0021,1
U02848,0.92,west,S0022,1
U00988,0.11,central,S0001,1
U03199,0.04,central,S0113,0
U01997,0.6,north,S0104,0
U01854,0.7,south,S0041,1
U02854,0.46,overseas,S0070,1
U02371,0.24,east,S0041,0
U00069,0.91,south,S0051,0
U00152,0.05,central,S0109,1
U03121,0.32,south,S0055,0
U03385,0.22,overseas,S0041,0
U04425,0.34,overseas,S0078,1
U03384,0.9,central,S0037,0
U00525,0.73,south,S0019,1
U04939,0.38,overseas,S0105,1
U03214,0.98,east,S0030,1
U02018,0.38,east,S0098,1
U01577,0.27,central,S0092,1
U04926,0.4,south,S0094,1
U01622,0.73,south,S0023,0
U01034,0.83,overseas,S0029,0
U04769,0.71,overseas,S0025,1
U03726,0.54,north,S0066,1
U02327,0.89,central,S0030,1
U04911,0.77,central,S0041,0
U00605,0.48,west,S0027,1
U00732,0.29,west,S0029,1
U02838,0.36,south,S0025,1
U04649,0.9,overseas,S0042,0
U01074,0.57,east,S0019,1
U02098,0.8,west,S0067,0
U00630,0.77,central,S0026,1
U02785,0.29,north,S0078,0
U03011,0.62,overseas,S0013,1
U01707,0.6,overseas,S0104,0
U04843,0.82,north,S0078,0
U00713,0.18,west,S0116,0
U01883,0.61,west,S0029,1
U01146,0.34,south,S0014,1
U04499,0.03,north,S0077,1
U03245,0.83,south,S0016,1
U03636,0.31,central,S0105,1
U03957,0.26,central,S0041,1
U02671,0.49,south,S0032,0
U02603,0.33,south,S0045,1
U04891,0.38,east,S0108,0
U04364,0.69,overseas,S0023,0
U04118,0.44,south,S0047,1
U04832,0.83,west,S0023,0
U04165,0.91,central,S0016,1
U00743,0.82,east,S0029,0
U00107,0.03,central,S0043,1
U04253,0.5,west,S0015,0
U04065,0.34,central,S0117,1
U00266,0.48,south,S0074,1
U04713,0.42,south,S0053,0
U02869,0.37,central,S0052,1
U00556,0.39,central,S0053,0
U04925,0.62,central,S0077,1
U01487,0.53,central,S0038,1
U01870,0.74,central,S0029,0
U03836,0.53,overseas,S0051,0
U04290,0.5,north,S0100,1
U01741,0.65,west,S0035,0
U02378,0.9,north,S0030,1
U01957,0.3,overseas,S0120,0
U03668,0.75,west,S0021,0
U03866,0.37,central,S0101,1
U01829,0.73,west,S0016,1
U03679,0.54,north,S0036,0
U01105,0.96,north,S0074,0
U03637,0.53,north,S0080,0
U01522,0.33,south,S0105,1
U04341,0.58,overseas,S0079,1
U01434,0.5,west,S0066,1
U03394,0.48,east,S0060,1
U03708,0.45,west,S0020,0
U04246,0.69,east,S0067,0
U04945,0.41,north,S0104,0
U00844,0.79,west,S0022,0
U04452,0.72,west,S0040,1
U00304,0.72,west,S0030,1
U04985,0.55,south,S0118,1
U03555,0.42,west,S0068,1
U02452,0.97,west,S0022,0
U04428,0.47,central,S0104,1
U02630,0.5,east,S0102,0
U04346,0.89,west,S0030,1
U01660,0.99,overseas,S0021,1
U03093,0.21,overseas,S0091,0
U04189,0.81,west,S0097,0
U01474,1.0,overseas,S0022,0
U02823,0.78,central,S0040,1
U04314,0.4,south,S0040,1
U04686,0.73,overseas,S0095,0
U00008,0.93,west,S0022,0
U02054,0.73,central,S0025,1
U00528,0.88,east,S0030,0
U01959,0.31,north,S0023,1
U00230,0.37,central,S0111,1
U02481,0.7,west,S0035,0
U02952,0.53,central,S0028,0
U00757,0.31,east,S0107,1
U04423,0.56,west,S0054,1
U03168,0.27,central,S0082,1
U02962,0.45,central,S0099,0
U01749,0.42,south,S0076,1
U00344,0.06,west,S0010,1
U00117,0.08,west,S0084,1
U02327,0.9,east,S0037,1
U01963,0.26,south,S0003,1
U00779,0.38,north,S0096,0
U03536,0.3,south,S0104,0
U02507,0.3,central,S0070,1
U03100,0.36,east,S0087,1
U04190,0.53,north,S0067,0
U00493,0.16,north,S0118,1
U00852,0.58,east,S0080,1
U03111,0.74,east,S0016,1
U04028,0.49,west,S0095,0
U01209,0.83,north,S0058,1
U01733,0.87,east,S0023,0
U00115,0.64,overseas,S0110,0
U04226,0.45,overseas,S0023,0
U00250,0.83,north,S0025,1
U01822,0.93,west,S0023,1
U02596,0.62,north,S0076,0
U02398,0.87,south,S0021,0
U04497,0.31,south,S0118,0
U02902,0.34,west,S0088,0
U01294,0.53,east,S0101,0
U03910,1.0,south,S0031,1
U04922,0.02,overseas,S0064,1
U01380,0.58,south,S0096,0
U04144,0.79,overseas,S0071,0
U02907,0.24,central,S0116,0
U04298,0.09,north,S0097,0
U02356,0.6,south,S0003,0
U00167,0.42,east,S0113,0
U00867,0.41,east,S0049,0
U03823,0.43,central,S0057,1
U03855,0.47,north,S0031,1
U02060,0.7,south,S0023,1
U04130,0.97,central,S0037,0
U01705,0.63,central,S0065,0
U03625,0.16,overseas,S0099,0
U03850,0.06,central,S0081,1
U04234,0.55,south,S0049,0
U04798,0.7,south,S0024,1
U00150,0.24,overseas,S0109,1
U03528,0.49,central,S0094,0
U00809,0.52,central,S0061,1
U04535,0.14,west,S0098,1
U04221,0.25,north,S0120,0
U02932,0.15,overseas,S0066,1
U04402,0.76,central,S0070,0
U02378,0.71,north,S0031,0
U02496,0.5,overseas,S0029,0
U00303,0.24,central,S0107,1
U00556,0.81,west,S0102,0
U03693,0.15,north,S0057,1
U03852,0.36,central,S0038,1
U00420,0.62,east,S0112,0
U02571,0.59,south,S0051,0
U04120,0.85,overseas,S0019,0
U03477,0.87,north,S0030,1
U01898,0.49,north,S0057,0
U02719,0.57,overseas,S0008,0
U03155,0.54,south,S0005,0
U01177,0.88,north,S0029,0
U04375,0.67,south,S0078,1
U03313,0.21,north,S0063,0
U04590,0.96,south,S0022,1
U02279,0.36,south,S0101,1
U03306,0.71,north,S0031,0
U02092,0.68,north,S0060,1
U00485,0.78,west,S0016,1
U01008,0.17,north,S0119,1
U04787,0.62,south,S0033,0
U02705,0.79,west,S0058,0
U04823,0.87,overseas,S0025,1
U04888,0.46,west,S0021,0
U03649,0.81,west,S0056,0
U03968,0.97,overseas,S0031,0
U01171,0.61,north,S0112,0
U04574,0.61,north,S0087,0
U01839,0.78,south,S0016,1
U00991,0.04,overseas,S0112,1
U01210,0.7,west,S0050,0
U04716,0.92,west,S0026,1
U02669,0.35,east,S0110,1
U04977,0.91,south,S0037,1
U03336,0.44,south,S0109,1
U02849,0.69,west,S0015,0
U02610,0.7,east,S0089,1
U00444,0.82,west,S0113,0
U00368,0.83,north,S0019,1
U02875,0.33,west,S0016,1
U03861,0.35,south,S0044,0
U03539,0.53,east,S0041,1
U01465,0.25,overseas,S0107,0
U02274,0.09,south,S0033,0
U00601,0.6,east,S0005,1
U04255,0.13,south,S0095,1
U03634,0.93,overseas,S0023,1
U03050,0.04,north,S0081,0
U02850,0.99,north,S0021,0
U03060,0.16,west,S0018,1
U01038,0.8,overseas,S0040,0
U03556,0.98,east,S0031,1
U03270,0.17,north,S0092,1
U02834,0.03,central,S0029,0
U02976,0.23,west,S0017,1
U01785,0.39,west,S0058,0
U02058,0.8,overseas,S0019,0
U04035,0.45,south,S0107,0
U03250,0.15,east,S0108,0
U02034,0.06,overseas,S0069,1
U04179,0.4,north,S0087,1
U03627,0.22,east,S0116,1
U02057,0.31,east,S0088,0
U03292,0.55,central,S0041,0
U00149,0.56,central,S0001,1
U04161,0.05,north,S0099,0
U00207,0.41,overseas,S0044,1
U01814,0.59,overseas,S0108,0
U04845,0.59,north,S0085,1
U03399,0.53,south,S0085,1
U02381,0.99,west,S0021,0
U01221,0.92,east,S0022,1
U01301,0.33,east,S0076,0
U02159,0.61,east,S0012,1
U04741,0.1,north,S0057,0
U03027,0.61,west,S0008,0
U03201,0.66,central,S0014,1
U04708,0.95,east,S0030,0
U03245,0.04,east,S0114,1
U04617,0.76,south,S0022,1
U01211,0.97,central,S0065,0
U01527,0.67,overseas,S0104,0
U02975,0.5,west,S0041,0
U04129,0.1,north,S0104,1
U02288,0.9,west,S0025,0
U04178,0.07,west,S0064,1
U01607,0.27,central,S0090,0
U03569,0.74,west,S0019,0
U03851,0.67,north,S0040,0
U02822,0.89,west,S0043,1
U01100,0.71,west,S0037,0
U03445,0.12,north,S0105,1
U04681,0.18,east,S0058,1
U02310,0.89,north,S0021,0
U01014,0.83,overseas,S0029,0
U00410,0.83,west,S0097,0
U01113,0.91,north,S0016,1
U04517,0.1,overseas,S0116,1
U00147,0.89,west,S0029,0
U02833,0.76,overseas,S0050,1
U01735,0.68,south,S0049,1
U04035,0.63,west,S0024,0
U02778,0.4,overseas,S0074,0
U01530,0.37,east,S0108,0
U01862,0.76,south,S0026,0
U04377,0.65,east,S0042,0
U02338,0.67,overseas,S0038,0
U02021,0.55,central,S0071,1
U03141,0.69,south,S0012,0
U01978,0.26,south,S0021,1
U00666,0.91,overseas,S0031,0
U03372,0.83,west,S0019,1
U04666,0.53,overseas,S0006,0
U04704,0.62,overseas,S0078,1
U00530,0.22,overseas,S0095,0
U02722,0.72,central,S0022,0
U04678,0.52,south,S0038,1
U02893,0.38,central,S0030,1
U03922,0.59,south,S0076,0
U01011,0.01,overseas,S0113,0
U03410,0.52,east,S0072,1
U02787,0.35,north,S0106,1
U00115,0.7,overseas,S0063,0
U03963,0.78,overseas,S0037,0
U02401,0.92,central,S0108,0
U01053,0.94,south,S0063,1
U01019,0.45,east,S0054,0
U02098,0.38,east,S0108,1
U03666,0.85,south,S0040,0
U01066,0.65,east,S0031,1
U01695,0.7,overseas,S0029,0
U02104,0.36,north,S0052,0
U00245,0.82,overseas,S0119,1
U02165,0.82,overseas,S0119,0
U02237,0.64,overseas,S0048,0
U01395,0.09,west,S0096,0
U00414,0.14,south,S0117,1
U01183,0.8,west,S0026,1
U02623,0.84,central,S0040,1
U04090,0.28,overseas,S0110,0
U02196,0.82,overseas,S0085,0
U03104,0.24,overseas,S0054,0
U01938,0.23,south,S0029,1
U02443,0.23,north,S0085,1
U02760,0.7,south,S0084,0
U01646,0.61,north,S0084,0
U00633,0.42,central,S0004,0
U04108,0.08,overseas,S0093,0
U03903,1.0,overseas,S0026,1
U01312,0.59,south,S0119,1
U04458,0.54,overseas,S0064,1
U04856,0.63,west,S0052,0
U04958,0.63,north,S0076,1
U03918,0.26,central,S0087,1
U01055,0.57,west,S0107,1
U00528,0.3,central,S0104,1
U00685,0.92,north,S0021,0
U03068,0.24,west,S0071,1
U02987,0.58,south,S0064,1
U01063,0.8,west,S0026,1
U01240,0.86,overseas,S0022,0
U02924,0.86,west,S0029,1
U01589,0.67,overseas,S0032,0
U03364,0.49,overseas,S0027,1
U02949,0.54,south,S0096,1
U00081,0.74,central,S0044,0
U00403,0.84,west,S0025,0
U02773,0.6,east,S0007,1
U04556,0.95,west,S0023,1
U03566,0.08,central,S0076,0
U03088,0.15,overseas,S0102,1
U01797,0.33,west,S0117,1
U01875,0.19,south,S0108,0
U01395,0.58,north,S0052,1
U02378,0.35,west,S0101,1
U01349,0.12,east,S0001,1
U01070,0.71,west,S0077,0
U04876,0.14,central,S0096,0
U03357,0.57,overseas,S0118,1
U04561,0.3,west,S0015,1
U02989,0.18,central,S0114,1
U02454,0.58,overseas,S0064,1
U02005,0.25,central,S0097,1
U04923,0.72,west,S0031,1
U02777,0.54,west,S0069,0
U00651,0.2,central,S0104,1
U00596,0.98,north,S0077,0
U03843,0.55,overseas,S0015,1
U01536,0.71,north,S0061,0
U02619,0.3,west,S0101,1
U02330,0.29,north,S0098,1
U01515,0.05,overseas,S0071,1
U01104,0.09,north,S0067,1
U01657,0.64,overseas,S0071,1
U04795,0.71,west,S0091,0
U00984,0.67,central,S0032,0
U02665,0.85,central,S0040,0
U01560,0.68,south,S0071,1
U04760,0.85,south,S0065,0
U04664,0.57,west,S0021,0
U00092,0.93,overseas,S0023,0
U00380,0.44,west,S0080,0
U00223,0.71,west,S0040,1
U01209,0.44,central,S0059,1
U00129,0.49,north,S0028,0
U00555,0.5,central,S0029,1
U02587,0.62,central,S0116,0
U00281,0.9,east,S0025,0
U01643,0.94,east,S0026,1
U03910,0.21,central,S0003,0
U00197,0.64,north,S0027,0
U00532,0.86,east,S0022,0
U00231,0.75,central,S0055,0
U04561,0.73,overseas,S0023,1
U03876,0.1,west,S0077,1
U04336,0.46,west,S0033,1
U03483,0.93,north,S0021,1
U03234,0.6,north,S0111,0
U02867,0.53,south,S0021,1
U00025,0.62,overseas,S0029,0
U01072,0.4,north,S0115,1
U04114,0.41,central,S0101,0
U01240,0.19,east,S0071,1
U00381,0.45,north,S0059,1
U00486,0.92,east,S0019,1
U00113,0.44,overseas,S0086,1
U03005,0.99,north,S0023,1
U02257,0.6,north,S0060,1
U02465,0.26,central,S0111,1
U04676,0.71,overseas,S0031,0
U01983,0.59,overseas,S0033,0
U01846,0.82,central,S0023,1
U01350,0.5,central,S0087,0
U04293,0.77,north,S0023,0
U01508,0.26,central,S0067,1
U02030,0.71,north,S0023,1
U04848,0.91,north,S0040,0
U04455,0.83,overseas,S0025,1
U00084,0.81,overseas,S0031,0
U03669,0.2,north,S0033,0
U03261,0.99,central,S0016,1
U04470,0.24,overseas,S0087,1
U00829,0.5,west,S0050,1
U01898,0.35,south,S0089,1
U04862,0.52,south,S0118,0
U04082,0.89,east,S0025,1
U00491,0.89,central,S0019,1
U01897,0.73,east,S0019,0
U00302,0.75,north,S0023,1
U03420,0.65,east,S0104,1
U02141,0.14,overseas,S0090,1
U03393,0.79,east,S0037,0
U04697,0.73,south,S0070,0
U02084,0.55,west,S0079,1
U04486,0.83,central,S0025,0
U02560,0.95,overseas,S0040,0
U02305,0.74,west,S0023,1
U01396,0.44,east,S0050,1
U02798,0.57,south,S0108,0
U00724,0.1,north,S0024,1
U00073,0.51,south,S0104,0
U03943,0.51,central,S0004,0
U02244,0.86,south,S0029,1
U00589,0.08,east,S0092,1
U01736,0.68,overseas,S0090,0
U01298,0.47,west,S0069,0
U03519,0.53,central,S0073,0
U01013,0.65,west,S0029,0
U03751,0.88,south,S0099,0
U01589,0.76,west,S0029,1
U03304,0.48,central,S0081,0
U02707,0.26,west,S0054,0
U00261,0.16,overseas,S0054,0
U03963,0.4,south,S0094,1
U04375,0.08,overseas,S0087,1
U00864,0.48,north,S0068,1
U00478,0.96,south,S0040,0
U02994,0.72,east,S0037,0
U04616,0.67,east,S0017,0
U02602,0.43,overseas,S0068,1
U03443,0.77,west,S0023,1
U01157,0.7,south,S0100,0
U04051,0.58,south,S0102,1
U04508,0.74,west,S0087,0
U02005,0.69,south,S0074,1
U00634,0.54,central,S0112,0
U00145,0.61,central,S0077,0
U03913,0.76,west,S0026,0
U00407,0.76,central,S0026,0
U01344,0.02,south,S0093,1
U03715,0.11,south,S0093,1
U04938,0.75,north,S0040,0
U01451,0.41,north,S0019,0
U04208,0.97,west,S0040,0
U04339,0.72,south,S0030,1
U02705,0.75,south,S0031,0
U01431,0.8,north,S0031,0
U02039,0.69,east,S0024,1
U00699,0.52,east,S0058,1
U00427,0.33,central,S0098,0
U01776,0.7,central,S0063,1
U02995,0.78,east,S0030,0
U00317,0.3,overseas,S0083,1
U00445,0.73,south,S0019,0
U02971,0.91,north,S0022,1
U03071,0.87,east,S0016,1
U03324,0.35,overseas,S0094,1
U00059,0.83,south,S0065,1
U04646,0.4,overseas,S0105,1
U01858,0.15,east,S0116,0
U01559,0.03,north,S0048,1
U04769,0.19,overseas,S0102,0
U04946,0.87,north,S0031,0
U00096,0.33,east,S0109,0
U01907,0.75,west,S0104,0
U00713,0.53,east,S0048,1
U00231,0.07,central,S0065,1
U00802,0.17,overseas,S0091,1
U01374,0.81,west,S0023,1
U02466,0.51,north,S0013,1
U04064,0.89,central,S0072,0
U02850,0.39,east,S0114,1
U04294,0.61,west,S0116,0
U00809,0.43,north,S0057,1
U02156,0.12,central,S0104,0
U03412,0.42,overseas,S0109,1
U03850,0.97,east,S0016,0
U03296,0.49,east,S0035,1
U00041,0.0,north,S0046,0
U03304,0.73,north,S0022,0
U00302,0.27,west,S0095,0
U04280,0.89,west,S0022,0
U03852,0.51,west,S0042,1
U00523,0.96,overseas,S0059,0
U03268,0.91,west,S0021,0
U00616,0.35,south,S0092,1
U00572,0.78,west,S0023,0
U03576,0.36,central,S0095,0
U00512,0.97,east,S0019,0
U03463,0.78,north,S0031,0
U00802,0.8,south,S0040,1
U02610,0.34,west,S0097,1
U01914,0.17,east,S0101,1
U00277,0.89,east,S0040,0
U03898,0.98,north,S0059,0
U01984,0.93,north,S0075,0
U00373,0.86,central,S0061,0
U03079,0.22,central,S0081,1
U02644,0.99,overseas,S0023,0
U01970,0.28,east,S0039,1
U03540,0.84,north,S0030,0
U01280,0.81,south,S0040,0
U02620,0.39,central,S0082,1
U00947,0.59,central,S0029,1
U00147,0.81,central,S0040,0
U02903,0.14,central,S0085,1
U03662,0.82,central,S0022,0
U04968,0.97,east,S0037,1
U04890,0.48,overseas,S0025,1
U03998,0.67,central,S0075,0
U00442,0.64,north,S0090,0
U00965,0.57,central,S0076,1
U01313,0.38,south,S0112,1
U02837,0.28,south,S0103,0
U03514,0.07,west,S0057,1
U02288,0.85,overseas,S0021,1
U04030,0.2,east,S0087,1
U02536,0.7,east,S0069,0
U03942,0.15,central,S0120,0
U02356,0.02,overseas,S0117,1
U02704,0.35,overseas,S0041,0
U04708,0.61,overseas,S0032,0
U04972,0.12,south,S0110,1
U03718,0.21,overseas,S0085,1
U01218,0.13,north,S0045,1
U01700,0.01,east,S0083,1
U02132,0.57,central,S0099,0
U00849,0.06,overseas,S0095,0
U00274,0.64,central,S0111,1
U04715,0.58,north,S0041,0
U02894,0.53,central,S0080,1
U01845,0.73,overseas,S0021,1
U00444,0.59,central,S0045,1
U01900,0.18,central,S0119,1
U02019,0.46,overseas,S0069,0
U01895,0.43,south,S0017,0
U03242,0.34,east,S0109,0
U00125,0.37,east,S0113,1
U01675,0.87,north,S0030,1
U04550,0.87,overseas,S0025,1
U01117,0.86,west,S0030,0
U02791,0.62,south,S0024,0
U02415,0.35,south,S0083,1
U00133,0.52,west,S0066,1
U01909,0.23,north,S0046,0
U04836,0.62,north,S0032,1
U00935,0.78,north,S0029,0
U03822,0.38,west,S0094,1
U00799,0.87,north,S0059,0
U03040,0.41,south,S0106,1
U02215,0.61,south,S0076,1
U03918,0.14,east,S0108,0
U01102,0.58,east,S0015,1
U03614,0.74,north,S0051,0
U00281,0.84,overseas,S0082,0
U02571,0.91,north,S0075,1
U04952,0.94,west,S0040,1
U02637,0.69,west,S0115,0
U03664,0.4,north,S0017,1
U02962,0.99,east,S0061,0
U02299,0.31,north,S0106,1
U02589,0.88,south,S0016,1
U02110,0.72,north,S0037,0
U03176,0.71,north,S0058,0
U02944,0.48,north,S0059,1
U02400,0.78,east,S0029,1
U01729,0.39,west,S0104,1
U02311,0.87,central,S0023,1
U01103,0.53,north,S0114,1
U03855,0.92,north,S0088,0
U00875,0.82,south,S0025,1
U00963,0.5,north,S0047,1
U00177,0.65,north,S0097,1
U03546,0.84,west,S0065,0
U00832,0.91,south,S0021,0
U00997,0.52,north,S0060,0
U00817,0.48,east,S0078,1
U02994,0.89,central,S0052,0
U02526,0.27,south,S0085,0
U01984,0.89,east,S0058,0
U04880,0.75,central,S0040,1
U04708,0.34,east,S0037,0
U00164,0.87,east,S0030,1
U03320,0.39,central,S0099,1
U04122,0.41,west,S0111,0
U03911,0.48,central,S0014,0
U00371,0.48,south,S0077,1
U04408,0.53,central,S0020,0
