user_id,event_sequence,country,device_type,membership,rage_clicks_5m,policy_views_5m,cart_additions_5m,active_session_duration,total_events,churned
user_811,"[""rage_click"", ""wishlist_add"", ""page_view"", ""page_view"", ""add_to_cart"", ""wishlist_add""]",IN,desktop,enterprise,1,0,1,27.01981142989222,42,1
user_812,"[""begin_checkout"", ""view_item"", ""rage_click"", ""contact_support"", ""remove_from_cart"", ""remove_from_cart"", ""begin_checkout"", ""view_returns"", ""contact_support"", ""remove_from_cart""]",JP,tablet,free,0,0,3,68.75786324922102,57,0
user_813,"[""wishlist_add"", ""remove_from_cart"", ""purchase"", ""wishlist_add"", ""add_to_cart"", ""view_returns"", ""purchase"", ""contact_support"", ""begin_checkout""]",BR,desktop,enterprise,1,0,2,305.7483924919377,12,0
user_814,"[""view_item"", ""contact_support"", ""contact_support"", ""check_policy"", ""view_item"", ""page_view"", ""check_policy"", ""begin_checkout"", ""page_view"", ""remove_from_cart"", ""wishlist_add"", ""remove_from_cart"", ""contact_support"", ""check_policy"", ""rage_click"", ""view_item"", ""wishlist_add""]",JP,desktop,free,0,0,1,206.0014589983002,41,0
user_815,"[""page_view"", ""view_item"", ""check_policy"", ""contact_support"", ""purchase"", ""remove_from_cart"", ""page_view"", ""page_view"", ""begin_checkout"", ""page_view"", ""wishlist_add"", ""check_policy"", ""search"", ""page_view"", ""page_view"", ""view_item"", ""search"", ""wishlist_add""]",FR,desktop,premium,0,0,2,21.800064594891083,86,1
user_816,"[""add_to_cart"", ""search"", ""page_view"", ""rage_click"", ""contact_support"", ""view_returns"", ""begin_checkout"", ""search"", ""view_item"", ""begin_checkout"", ""purchase"", ""page_view"", ""search"", ""remove_from_cart""]",US,mobile,free,0,0,1,235.5469778112462,30,0
user_817,"[""view_item"", ""begin_checkout"", ""page_view"", ""remove_from_cart"", ""remove_from_cart"", ""purchase"", ""contact_support"", ""rage_click"", ""add_to_cart"", ""rage_click"", ""purchase"", ""check_policy"", ""wishlist_add""]",BR,tablet,enterprise,1,0,2,16.699057865078142,77,0
user_818,"[""view_item"", ""search"", ""contact_support"", ""purchase"", ""purchase"", ""view_item"", ""view_item"", ""view_item"", ""contact_support"", ""wishlist_add"", ""page_view"", ""begin_checkout"", ""view_returns"", ""view_item""]",IN,mobile,free,0,0,2,215.0641487517378,26,0
user_819,"[""begin_checkout"", ""wishlist_add"", ""view_returns"", ""contact_support"", ""begin_checkout"", ""view_item"", ""add_to_cart"", ""purchase"", ""search"", ""search"", ""begin_checkout"", ""search"", ""remove_from_cart"", ""remove_from_cart"", ""begin_checkout"", ""view_item"", ""rage_click""]",UK,mobile,enterprise,0,0,1,1005.3918919629093,51,1
user_820,"[""contact_support"", ""view_item"", ""contact_support"", ""rage_click"", ""add_to_cart"", ""contact_support""]",BR,tablet,enterprise,2,0,2,110.16677848892643,77,1
user_821,"[""remove_from_cart"", ""purchase"", ""remove_from_cart"", ""contact_support"", ""check_policy"", ""page_view"", ""add_to_cart"", ""add_to_cart"", ""page_view"", ""purchase"", ""search""]",IN,tablet,free,0,0,1,385.6667428236343,93,0
user_822,"[""rage_click"", ""view_returns"", ""search"", ""check_policy"", ""contact_support"", ""view_returns"", ""purchase"", ""rage_click"", ""add_to_cart"", ""contact_support"", ""contact_support"", ""rage_click"", ""remove_from_cart"", ""check_policy"", ""rage_click"", ""view_item"", ""view_item"", ""rage_click""]",UK,tablet,enterprise,0,0,2,410.59768367944224,21,1
user_823,"[""add_to_cart"", ""rage_click"", ""begin_checkout"", ""purchase"", ""view_item"", ""view_returns"", ""search"", ""rage_click"", ""view_item"", ""purchase"", ""purchase"", ""view_returns"", ""contact_support"", ""wishlist_add"", ""begin_checkout"", ""rage_click""]",US,tablet,premium,0,0,1,155.6873468993996,99,0
user_824,"[""rage_click"", ""contact_support"", ""check_policy"", ""remove_from_cart"", ""add_to_cart""]",JP,mobile,enterprise,1,0,1,269.89804994288056,54,0
user_825,"[""contact_support"", ""search"", ""purchase"", ""wishlist_add"", ""page_view"", ""add_to_cart"", ""view_item"", ""search"", ""rage_click"", ""add_to_cart"", ""view_item"", ""remove_from_cart"", ""view_item"", ""page_view"", ""purchase"", ""contact_support"", ""view_returns"", ""contact_support""]",US,tablet,premium,0,0,1,191.6238876221672,45,1
user_826,"[""view_item"", ""rage_click"", ""add_to_cart"", ""view_returns"", ""wishlist_add"", ""view_returns"", ""add_to_cart"", ""add_to_cart"", ""wishlist_add"", ""purchase"", ""page_view"", ""remove_from_cart"", ""page_view"", ""add_to_cart""]",IN,tablet,premium,0,1,1,99.95576107163286,89,0
user_827,"[""begin_checkout"", ""wishlist_add"", ""begin_checkout"", ""search"", ""remove_from_cart"", ""add_to_cart"", ""begin_checkout"", ""search"", ""remove_from_cart"", ""view_returns"", ""remove_from_cart"", ""search"", ""wishlist_add""]",JP,tablet,enterprise,3,1,1,421.63348483736553,60,0
user_828,"[""purchase"", ""wishlist_add"", ""search"", ""begin_checkout"", ""remove_from_cart"", ""remove_from_cart"", ""wishlist_add"", ""remove_from_cart"", ""search"", ""rage_click"", ""remove_from_cart"", ""wishlist_add""]",JP,desktop,premium,0,1,0,364.0318574461239,16,1
user_829,"[""contact_support"", ""purchase"", ""contact_support"", ""check_policy"", ""wishlist_add"", ""contact_support"", ""add_to_cart"", ""view_returns"", ""add_to_cart"", ""page_view"", ""contact_support"", ""wishlist_add"", ""begin_checkout""]",CN,tablet,premium,1,2,0,692.4266570057396,42,0
user_830,"[""contact_support"", ""purchase"", ""contact_support"", ""rage_click"", ""page_view"", ""remove_from_cart""]",CN,tablet,free,0,0,4,288.79951145580935,57,0
user_831,"[""page_view"", ""page_view"", ""view_returns"", ""search"", ""view_item"", ""page_view"", ""search"", ""view_returns"", ""remove_from_cart"", ""add_to_cart"", ""wishlist_add"", ""remove_from_cart"", ""search"", ""begin_checkout"", ""page_view"", ""search"", ""page_view"", ""add_to_cart"", ""purchase""]",UK,mobile,premium,0,0,1,147.6601171882012,75,1
user_832,"[""search"", ""wishlist_add"", ""view_item"", ""wishlist_add"", ""check_policy""]",FR,desktop,premium,0,0,1,375.5369686331738,42,0
user_833,"[""page_view"", ""check_policy"", ""remove_from_cart"", ""contact_support"", ""purchase"", ""view_returns"", ""rage_click"", ""purchase"", ""wishlist_add"", ""search"", ""rage_click"", ""remove_from_cart"", ""purchase"", ""view_returns"", ""rage_click"", ""add_to_cart"", ""view_item"", ""purchase""]",DE,mobile,premium,0,1,0,289.51529972458235,87,0
user_834,"[""page_view"", ""view_returns"", ""rage_click"", ""rage_click"", ""view_item"", ""rage_click"", ""check_policy"", ""begin_checkout""]",US,desktop,premium,1,1,2,287.61404019454056,93,0
user_835,"[""rage_click"", ""view_returns"", ""purchase"", ""remove_from_cart"", ""page_view"", ""purchase"", ""add_to_cart"", ""purchase"", ""purchase"", ""remove_from_cart"", ""view_item""]",JP,mobile,premium,3,0,1,568.8116848809831,36,0
user_836,"[""rage_click"", ""view_item"", ""add_to_cart"", ""contact_support"", ""page_view"", ""check_policy"", ""page_view"", ""search"", ""rage_click"", ""search"", ""search"", ""page_view"", ""begin_checkout"", ""check_policy"", ""add_to_cart"", ""rage_click"", ""view_returns"", ""add_to_cart"", ""begin_checkout""]",IN,mobile,enterprise,0,1,2,723.9495579271289,56,0
user_837,"[""wishlist_add"", ""remove_from_cart"", ""begin_checkout"", ""add_to_cart"", ""rage_click"", ""contact_support"", ""rage_click"", ""check_policy"", ""contact_support"", ""view_item"", ""check_policy""]",US,tablet,premium,1,0,1,59.62370846086138,94,0
user_838,"[""search"", ""begin_checkout"", ""rage_click"", ""wishlist_add"", ""search"", ""add_to_cart"", ""remove_from_cart"", ""page_view"", ""purchase"", ""remove_from_cart"", ""page_view""]",FR,tablet,enterprise,0,0,0,113.08526012434567,75,0
user_839,"[""add_to_cart"", ""rage_click"", ""view_returns"", ""check_policy"", ""search"", ""wishlist_add""]",IN,desktop,enterprise,0,1,2,315.20878124937406,52,1
user_840,"[""remove_from_cart"", ""page_view"", ""view_returns"", ""remove_from_cart"", ""add_to_cart"", ""rage_click"", ""contact_support"", ""remove_from_cart"", ""remove_from_cart"", ""rage_click"", ""wishlist_add"", ""search"", ""wishlist_add"", ""view_item"", ""wishlist_add"", ""begin_checkout"", ""remove_from_cart"", ""rage_click""]",FR,desktop,enterprise,0,1,4,244.40550977136414,89,0
user_841,"[""begin_checkout"", ""rage_click"", ""search"", ""rage_click"", ""view_item"", ""rage_click"", ""add_to_cart"", ""remove_from_cart"", ""page_view"", ""page_view"", ""page_view"", ""rage_click"", ""search"", ""view_returns"", ""begin_checkout"", ""begin_checkout""]",DE,desktop,free,0,0,1,316.9471522185612,28,0
user_842,"[""add_to_cart"", ""add_to_cart"", ""check_policy"", ""rage_click"", ""purchase"", ""view_item"", ""page_view"", ""view_item"", ""page_view"", ""contact_support"", ""contact_support"", ""rage_click"", ""contact_support""]",IN,tablet,free,1,0,1,170.22651718750396,77,1
user_843,"[""wishlist_add"", ""view_returns"", ""check_policy"", ""add_to_cart"", ""view_returns"", ""view_item"", ""view_item"", ""search"", ""contact_support"", ""add_to_cart"", ""check_policy"", ""page_view"", ""view_returns"", ""wishlist_add"", ""check_policy"", ""remove_from_cart"", ""begin_checkout"", ""contact_support"", ""page_view""]",BR,mobile,enterprise,0,0,2,159.5325695731716,19,1
user_844,"[""page_view"", ""page_view"", ""contact_support"", ""page_view"", ""check_policy"", ""check_policy"", ""remove_from_cart"", ""wishlist_add""]",DE,desktop,free,1,0,2,37.551270683542505,31,0
user_845,"[""wishlist_add"", ""add_to_cart"", ""view_returns"", ""view_returns"", ""search"", ""search""]",JP,tablet,premium,0,0,3,293.1693123877013,85,0
user_846,"[""contact_support"", ""rage_click"", ""search"", ""wishlist_add"", ""rage_click"", ""remove_from_cart"", ""wishlist_add"", ""page_view"", ""page_view"", ""wishlist_add""]",CN,tablet,enterprise,1,0,1,57.99739575551334,75,0
user_847,"[""begin_checkout"", ""view_item"", ""purchase"", ""check_policy"", ""page_view"", ""purchase"", ""view_returns"", ""wishlist_add"", ""begin_checkout"", ""wishlist_add"", ""check_policy"", ""contact_support"", ""purchase"", ""remove_from_cart""]",BR,mobile,enterprise,1,0,1,333.528951182453,11,0
user_848,"[""check_policy"", ""contact_support"", ""rage_click"", ""contact_support"", ""contact_support"", ""check_policy"", ""wishlist_add"", ""begin_checkout"", ""check_policy"", ""add_to_cart"", ""view_item"", ""search"", ""begin_checkout"", ""remove_from_cart"", ""begin_checkout"", ""view_returns"", ""wishlist_add"", ""remove_from_cart"", ""rage_click""]",DE,mobile,enterprise,1,0,0,1024.0317918239255,27,0
user_849,"[""contact_support"", ""wishlist_add"", ""check_policy"", ""view_returns"", ""wishlist_add"", ""purchase"", ""view_returns"", ""add_to_cart"", ""contact_support"", ""contact_support"", ""page_view""]",CN,tablet,free,0,0,7,88.8807821369056,89,0
user_850,"[""page_view"", ""rage_click"", ""view_item"", ""search"", ""view_item"", ""check_policy"", ""view_item"", ""contact_support"", ""view_returns"", ""purchase""]",BR,mobile,free,0,0,0,45.99861219413463,28,0
user_851,"[""check_policy"", ""check_policy"", ""purchase"", ""contact_support"", ""search"", ""rage_click"", ""rage_click"", ""check_policy"", ""rage_click"", ""contact_support"", ""add_to_cart"", ""add_to_cart"", ""page_view"", ""begin_checkout"", ""remove_from_cart"", ""view_item"", ""rage_click"", ""add_to_cart""]",CN,mobile,free,0,0,0,7.341678984606162,98,1
user_852,"[""view_returns"", ""purchase"", ""begin_checkout"", ""page_view"", ""remove_from_cart"", ""add_to_cart"", ""page_view"", ""wishlist_add"", ""begin_checkout"", ""purchase"", ""view_item"", ""add_to_cart"", ""search"", ""purchase"", ""remove_from_cart"", ""rage_click"", ""begin_checkout"", ""remove_from_cart"", ""view_item""]",JP,tablet,premium,0,0,2,142.8437858713211,39,1
user_853,"[""contact_support"", ""view_item"", ""wishlist_add"", ""check_policy"", ""add_to_cart"", ""rage_click"", ""search"", ""begin_checkout"", ""view_returns"", ""search""]",IN,desktop,free,1,1,1,72.47286524350476,15,0
user_854,"[""wishlist_add"", ""contact_support"", ""view_returns"", ""search"", ""wishlist_add"", ""add_to_cart"", ""add_to_cart"", ""begin_checkout"", ""search"", ""contact_support""]",UK,desktop,enterprise,1,1,0,203.0991430771934,36,0
user_855,"[""view_returns"", ""contact_support"", ""wishlist_add"", ""view_returns"", ""view_item"", ""wishlist_add"", ""remove_from_cart""]",IN,tablet,free,0,0,1,222.89416423828726,24,1
user_856,"[""page_view"", ""remove_from_cart"", ""wishlist_add"", ""search"", ""remove_from_cart"", ""contact_support"", ""rage_click"", ""add_to_cart"", ""view_item"", ""rage_click"", ""rage_click"", ""page_view"", ""purchase"", ""contact_support""]",CN,desktop,free,2,0,0,128.92476333891804,40,1
user_857,"[""add_to_cart"", ""search"", ""rage_click"", ""view_item"", ""purchase"", ""page_view"", ""check_policy"", ""add_to_cart"", ""check_policy"", ""remove_from_cart"", ""rage_click"", ""begin_checkout""]",IN,tablet,free,1,0,1,415.7757961706884,53,1
user_858,"[""view_returns"", ""purchase"", ""view_item"", ""add_to_cart"", ""view_returns"", ""contact_support"", ""check_policy""]",JP,tablet,free,0,0,0,705.5536230439019,95,0
user_859,"[""purchase"", ""page_view"", ""rage_click"", ""add_to_cart"", ""begin_checkout"", ""check_policy"", ""check_policy"", ""add_to_cart"", ""remove_from_cart"", ""contact_support"", ""check_policy"", ""view_returns"", ""view_item"", ""rage_click""]",DE,mobile,enterprise,0,0,2,71.29564990240806,85,0
user_860,"[""view_returns"", ""purchase"", ""purchase"", ""rage_click"", ""remove_from_cart"", ""search"", ""search"", ""begin_checkout"", ""rage_click"", ""page_view"", ""remove_from_cart""]",US,desktop,free,2,1,2,542.9118579073586,19,1
user_861,"[""search"", ""rage_click"", ""search"", ""wishlist_add"", ""contact_support"", ""purchase"", ""wishlist_add"", ""view_returns"", ""rage_click"", ""contact_support"", ""remove_from_cart""]",DE,tablet,enterprise,2,0,3,42.18852070857154,30,0
user_862,"[""view_returns"", ""view_item"", ""search"", ""page_view"", ""check_policy""]",IN,desktop,free,1,0,1,77.90421250016614,56,1
user_863,"[""contact_support"", ""rage_click"", ""search"", ""wishlist_add"", ""wishlist_add"", ""rage_click"", ""add_to_cart"", ""purchase"", ""check_policy"", ""contact_support"", ""rage_click"", ""view_item"", ""view_returns"", ""check_policy"", ""remove_from_cart"", ""view_item""]",FR,desktop,premium,0,0,2,247.2609623894472,64,0
user_864,"[""search"", ""begin_checkout"", ""purchase"", ""search"", ""check_policy"", ""contact_support"", ""page_view"", ""view_returns"", ""remove_from_cart"", ""rage_click"", ""page_view"", ""search""]",DE,desktop,premium,1,0,1,109.83646492330014,45,1
user_865,"[""purchase"", ""search"", ""contact_support"", ""search"", ""page_view"", ""remove_from_cart""]",UK,tablet,enterprise,0,0,2,12.781697349706809,83,0
user_866,"[""contact_support"", ""begin_checkout"", ""rage_click"", ""search"", ""search"", ""purchase"", ""page_view"", ""purchase"", ""purchase"", ""purchase"", ""view_returns"", ""purchase""]",JP,mobile,enterprise,0,0,3,104.81284000097217,67,0
user_867,"[""search"", ""view_item"", ""remove_from_cart"", ""contact_support"", ""begin_checkout"", ""contact_support"", ""remove_from_cart"", ""view_item"", ""check_policy""]",CN,desktop,premium,1,0,0,705.7538652850118,28,0
user_868,"[""contact_support"", ""view_item"", ""page_view"", ""begin_checkout"", ""wishlist_add"", ""page_view"", ""page_view"", ""page_view"", ""purchase"", ""rage_click"", ""contact_support"", ""search"", ""wishlist_add"", ""page_view""]",FR,tablet,premium,0,0,1,57.42921413469745,96,1
user_869,"[""rage_click"", ""rage_click"", ""page_view"", ""view_returns"", ""page_view"", ""view_returns"", ""page_view"", ""wishlist_add"", ""begin_checkout""]",JP,desktop,free,0,0,2,432.86053104523387,73,0
user_870,"[""purchase"", ""rage_click"", ""page_view"", ""rage_click"", ""page_view"", ""contact_support"", ""contact_support"", ""add_to_cart"", ""page_view"", ""add_to_cart"", ""wishlist_add"", ""search""]",JP,mobile,premium,0,0,1,384.3447270725078,19,0
user_871,"[""view_item"", ""view_item"", ""rage_click"", ""view_returns"", ""page_view"", ""wishlist_add"", ""remove_from_cart"", ""page_view"", ""page_view"", ""wishlist_add"", ""wishlist_add"", ""remove_from_cart"", ""view_item"", ""add_to_cart"", ""search"", ""rage_click"", ""view_item""]",CN,desktop,enterprise,1,0,1,33.690302262206565,58,0
user_872,"[""page_view"", ""view_item"", ""begin_checkout"", ""contact_support"", ""page_view"", ""search"", ""check_policy"", ""remove_from_cart""]",BR,tablet,enterprise,0,0,0,119.89395476159302,63,1
user_873,"[""view_returns"", ""purchase"", ""view_item"", ""page_view"", ""view_returns"", ""view_returns"", ""rage_click"", ""purchase"", ""wishlist_add"", ""page_view""]",DE,desktop,premium,0,0,0,62.97799264777823,70,0
user_874,"[""rage_click"", ""wishlist_add"", ""add_to_cart"", ""search"", ""purchase"", ""contact_support"", ""contact_support"", ""search"", ""wishlist_add"", ""rage_click"", ""search"", ""add_to_cart"", ""begin_checkout"", ""begin_checkout"", ""contact_support"", ""check_policy"", ""remove_from_cart"", ""search""]",US,desktop,enterprise,0,1,2,7.026706629543597,68,0
user_875,"[""check_policy"", ""rage_click"", ""search"", ""remove_from_cart"", ""remove_from_cart"", ""purchase"", ""purchase"", ""check_policy""]",BR,desktop,free,1,0,1,56.99993077503655,11,0
user_876,"[""page_view"", ""search"", ""add_to_cart"", ""rage_click"", ""purchase"", ""purchase"", ""begin_checkout"", ""search"", ""add_to_cart"", ""search"", ""begin_checkout"", ""page_view"", ""add_to_cart"", ""remove_from_cart"", ""begin_checkout"", ""contact_support"", ""rage_click"", ""remove_from_cart"", ""add_to_cart""]",FR,mobile,free,1,1,3,67.53537784568029,84,0
user_877,"[""page_view"", ""contact_support"", ""purchase"", ""check_policy"", ""contact_support"", ""view_returns"", ""wishlist_add"", ""page_view"", ""wishlist_add"", ""remove_from_cart"", ""search"", ""begin_checkout"", ""view_item"", ""page_view""]",CN,desktop,premium,1,0,3,54.44945778498074,17,0
user_878,"[""purchase"", ""begin_checkout"", ""rage_click"", ""search"", ""search"", ""view_item"", ""contact_support"", ""wishlist_add"", ""view_returns"", ""search"", ""contact_support"", ""rage_click""]",UK,tablet,enterprise,0,0,1,28.65513947952678,28,0
user_879,"[""check_policy"", ""view_returns"", ""add_to_cart"", ""remove_from_cart"", ""add_to_cart""]",UK,desktop,premium,0,1,1,224.15757103181724,89,1
user_880,"[""rage_click"", ""add_to_cart"", ""purchase"", ""view_returns"", ""purchase"", ""view_item"", ""check_policy"", ""view_item"", ""view_item"", ""view_item"", ""search""]",US,desktop,enterprise,2,0,1,116.86529246878987,77,0
user_881,"[""page_view"", ""search"", ""page_view"", ""check_policy"", ""wishlist_add"", ""begin_checkout"", ""search"", ""add_to_cart"", ""page_view"", ""search"", ""contact_support"", ""purchase"", ""search"", ""page_view"", ""rage_click"", ""view_item"", ""page_view"", ""wishlist_add"", ""check_policy""]",US,desktop,enterprise,0,0,2,716.6042495826574,23,0
user_882,"[""purchase"", ""begin_checkout"", ""search"", ""remove_from_cart"", ""search"", ""remove_from_cart"", ""add_to_cart"", ""contact_support"", ""view_returns"", ""check_policy""]",DE,mobile,enterprise,0,0,2,62.18603166030168,31,1
user_883,"[""page_view"", ""check_policy"", ""contact_support"", ""remove_from_cart"", ""check_policy"", ""wishlist_add"", ""page_view"", ""begin_checkout"", ""add_to_cart"", ""begin_checkout"", ""remove_from_cart"", ""view_item"", ""search""]",UK,tablet,free,1,0,0,277.04191147134986,26,1
user_884,"[""add_to_cart"", ""page_view"", ""wishlist_add"", ""contact_support"", ""view_returns"", ""begin_checkout"", ""remove_from_cart"", ""contact_support""]",FR,desktop,enterprise,1,0,1,692.6424778334895,72,1
user_885,"[""begin_checkout"", ""remove_from_cart"", ""add_to_cart"", ""begin_checkout"", ""remove_from_cart"", ""page_view"", ""wishlist_add"", ""add_to_cart"", ""contact_support"", ""contact_support"", ""view_returns"", ""check_policy"", ""view_item"", ""page_view"", ""add_to_cart"", ""begin_checkout""]",IN,tablet,free,0,2,2,14.501819819494585,35,0
user_886,"[""search"", ""wishlist_add"", ""page_view"", ""add_to_cart"", ""add_to_cart"", ""begin_checkout"", ""add_to_cart"", ""rage_click"", ""page_view"", ""remove_from_cart"", ""contact_support"", ""contact_support"", ""remove_from_cart"", ""page_view""]",CN,tablet,enterprise,0,0,4,217.8731471164082,45,0
user_887,"[""view_item"", ""search"", ""page_view"", ""purchase"", ""add_to_cart"", ""check_policy"", ""begin_checkout"", ""rage_click"", ""check_policy"", ""remove_from_cart"", ""begin_checkout"", ""begin_checkout"", ""search"", ""begin_checkout"", ""contact_support"", ""rage_click"", ""contact_support"", ""add_to_cart""]",US,mobile,premium,0,0,0,179.7161290485696,54,0
user_888,"[""view_returns"", ""search"", ""rage_click"", ""check_policy"", ""wishlist_add"", ""add_to_cart"", ""page_view"", ""remove_from_cart"", ""purchase"", ""add_to_cart""]",US,tablet,free,0,0,0,792.588617201633,39,0
user_889,"[""page_view"", ""purchase"", ""page_view"", ""rage_click"", ""search"", ""wishlist_add"", ""page_view"", ""purchase"", ""page_view"", ""wishlist_add"", ""check_policy"", ""add_to_cart"", ""purchase"", ""check_policy"", ""page_view"", ""page_view"", ""begin_checkout"", ""purchase""]",US,desktop,free,0,0,2,326.98328496902064,30,0
user_890,"[""rage_click"", ""page_view"", ""remove_from_cart"", ""contact_support"", ""view_returns"", ""contact_support"", ""rage_click"", ""add_to_cart"", ""search"", ""view_item"", ""remove_from_cart"", ""view_item"", ""page_view"", ""wishlist_add"", ""add_to_cart"", ""check_policy"", ""page_view"", ""view_item"", ""page_view""]",IN,mobile,free,1,0,4,128.84808272122666,29,1
user_891,"[""begin_checkout"", ""view_returns"", ""add_to_cart"", ""wishlist_add"", ""check_policy"", ""view_returns"", ""purchase"", ""check_policy"", ""wishlist_add"", ""view_item"", ""view_returns"", ""begin_checkout""]",CN,mobile,premium,0,0,1,372.9401230281912,51,0
user_892,"[""page_view"", ""begin_checkout"", ""page_view"", ""wishlist_add"", ""view_returns"", ""remove_from_cart"", ""remove_from_cart"", ""view_item"", ""begin_checkout"", ""page_view"", ""rage_click""]",FR,tablet,free,2,0,4,262.1519143936264,99,0
user_893,"[""purchase"", ""view_item"", ""contact_support"", ""contact_support"", ""page_view"", ""remove_from_cart"", ""check_policy"", ""purchase"", ""contact_support""]",UK,mobile,premium,1,1,5,127.93150929489957,65,0
user_894,"[""page_view"", ""view_returns"", ""remove_from_cart"", ""begin_checkout"", ""check_policy""]",IN,tablet,enterprise,0,1,4,461.4823684124561,21,0
user_895,"[""contact_support"", ""check_policy"", ""view_item"", ""remove_from_cart"", ""contact_support"", ""wishlist_add"", ""page_view"", ""contact_support"", ""rage_click"", ""add_to_cart"", ""wishlist_add"", ""add_to_cart""]",IN,tablet,enterprise,2,0,0,330.9395296664029,17,0
user_896,"[""rage_click"", ""contact_support"", ""add_to_cart"", ""view_returns"", ""view_item"", ""add_to_cart"", ""view_item"", ""page_view"", ""view_item"", ""view_returns"", ""rage_click"", ""view_item"", ""check_policy"", ""begin_checkout""]",BR,mobile,premium,1,0,0,1.6293059001370542,72,0
user_897,"[""rage_click"", ""purchase"", ""search"", ""page_view"", ""begin_checkout"", ""check_policy"", ""remove_from_cart""]",FR,desktop,free,0,0,1,601.0434238569214,65,0
user_898,"[""contact_support"", ""begin_checkout"", ""rage_click"", ""rage_click"", ""rage_click"", ""page_view"", ""view_item"", ""add_to_cart"", ""remove_from_cart"", ""contact_support"", ""rage_click"", ""contact_support""]",CN,tablet,free,0,1,1,151.7971407073937,16,0
user_899,"[""purchase"", ""page_view"", ""wishlist_add"", ""rage_click"", ""purchase"", ""remove_from_cart"", ""remove_from_cart"", ""add_to_cart"", ""check_policy"", ""add_to_cart"", ""view_item"", ""contact_support"", ""view_returns"", ""remove_from_cart"", ""view_returns"", ""page_view"", ""begin_checkout""]",FR,mobile,premium,0,1,1,311.06973953027125,71,1
user_900,"[""rage_click"", ""page_view"", ""search"", ""remove_from_cart"", ""purchase"", ""contact_support"", ""view_returns"", ""add_to_cart"", ""begin_checkout"", ""check_policy"", ""page_view"", ""check_policy"", ""wishlist_add"", ""search"", ""view_returns"", ""view_returns"", ""rage_click""]",DE,mobile,enterprise,0,0,1,151.63618361543965,70,0
user_901,"[""wishlist_add"", ""purchase"", ""view_item"", ""add_to_cart"", ""remove_from_cart"", ""remove_from_cart"", ""view_returns"", ""page_view"", ""contact_support"", ""remove_from_cart""]",BR,tablet,premium,0,1,1,639.5036435589345,19,1
user_902,"[""wishlist_add"", ""search"", ""search"", ""remove_from_cart"", ""page_view"", ""add_to_cart"", ""begin_checkout"", ""purchase"", ""rage_click"", ""rage_click"", ""rage_click"", ""search"", ""page_view"", ""wishlist_add"", ""rage_click""]",CN,tablet,free,2,1,0,315.6635901030768,59,0
user_903,"[""view_returns"", ""view_item"", ""search"", ""page_view"", ""page_view"", ""wishlist_add"", ""purchase"", ""rage_click"", ""check_policy"", ""begin_checkout"", ""search"", ""view_item"", ""page_view"", ""view_item"", ""page_view"", ""add_to_cart"", ""purchase""]",BR,tablet,free,0,0,1,259.81206828494373,29,1
user_904,"[""view_returns"", ""add_to_cart"", ""contact_support"", ""rage_click"", ""contact_support"", ""begin_checkout"", ""check_policy"", ""view_returns"", ""add_to_cart"", ""view_item"", ""view_item"", ""begin_checkout"", ""page_view"", ""view_item"", ""rage_click"", ""check_policy"", ""purchase""]",BR,tablet,free,1,0,4,1177.604672188421,37,0
user_905,"[""check_policy"", ""search"", ""begin_checkout"", ""rage_click"", ""purchase"", ""purchase"", ""search"", ""remove_from_cart"", ""wishlist_add"", ""page_view"", ""begin_checkout"", ""search"", ""rage_click""]",US,desktop,free,1,2,1,98.81822223187879,23,1
user_906,"[""view_returns"", ""view_returns"", ""begin_checkout"", ""wishlist_add"", ""rage_click"", ""add_to_cart"", ""add_to_cart"", ""page_view"", ""rage_click"", ""purchase"", ""view_item"", ""view_returns"", ""wishlist_add"", ""rage_click"", ""rage_click"", ""view_item"", ""view_item""]",UK,desktop,enterprise,0,0,0,20.24422657565713,85,0
user_907,"[""check_policy"", ""search"", ""remove_from_cart"", ""page_view"", ""view_returns"", ""view_item"", ""add_to_cart"", ""begin_checkout"", ""add_to_cart"", ""check_policy"", ""check_policy"", ""view_item"", ""check_policy"", ""search"", ""purchase"", ""contact_support"", ""rage_click""]",BR,desktop,enterprise,2,0,2,217.70757842671142,17,0
user_908,"[""rage_click"", ""view_item"", ""check_policy"", ""begin_checkout"", ""purchase"", ""page_view"", ""check_policy"", ""purchase"", ""remove_from_cart"", ""page_view"", ""rage_click"", ""remove_from_cart"", ""view_item"", ""view_returns"", ""view_item"", ""begin_checkout"", ""search""]",DE,desktop,enterprise,0,0,2,165.50357407547057,16,0
user_909,"[""search"", ""view_returns"", ""search"", ""page_view"", ""page_view"", ""wishlist_add"", ""remove_from_cart"", ""begin_checkout"", ""rage_click"", ""search""]",DE,mobile,free,1,0,0,181.70030094098317,14,0
user_910,"[""check_policy"", ""check_policy"", ""view_returns"", ""begin_checkout"", ""begin_checkout"", ""page_view"", ""rage_click"", ""purchase"", ""rage_click"", ""add_to_cart"", ""begin_checkout"", ""view_item"", ""contact_support"", ""begin_checkout"", ""view_returns"", ""search"", ""view_item"", ""view_returns""]",CN,tablet,free,1,1,2,290.3579863656096,10,0
user_911,"[""contact_support"", ""contact_support"", ""page_view"", ""begin_checkout"", ""page_view"", ""check_policy"", ""view_returns"", ""add_to_cart""]",JP,mobile,free,0,0,3,286.4483801533252,82,1
